client_id;card_level;creator_employee_id;creation_utc;creation_place_id
36362;2;1008;2014-02-25 01:20:00;5
36032;3;2032;2014-02-15 14:25:00;2
36369;2;4088;2014-02-25 18:11:00;3
36374;2;3053;2014-02-26 07:01:00;2
32038;2;2036;2014-01-12 20:11:00;2
36375;3;1008;2014-02-26 11:04:00;1
32162;2;1008;2014-01-17 22:31:00;2
36391;2;3033;2014-02-26 21:11:00;1
36392;2;3033;2014-02-26 21:14:00;1
36409;2;3033;2014-02-27 07:30:00;5
37410;2;1023;2014-02-27 15:47:00;5
37411;2;4116;2014-02-27 15:51:00;1
37412;2;2035;2014-02-27 16:10:00;2
37414;2;4114;2014-02-27 18:14:00;1
37417;2;4062;2014-02-27 21:09:00;5
37418;2;4062;2014-02-27 21:13:00;5
37419;2;4068;2014-02-27 21:23:00;3
37420;2;3041;2014-02-27 21:54:00;1
37425;2;4062;2014-02-27 22:17:00;5
37426;2;3063;2014-02-27 22:39:00;2
37427;2;3063;2014-02-27 22:41:00;2
37429;3;3041;2014-02-28 00:05:00;1
37433;3;2036;2014-02-28 14:53:00;2
37437;2;2036;2014-02-28 17:01:00;2
37438;2;4131;2014-02-28 17:06:00;5
37443;2;4091;2014-02-28 20:17:00;3
33770;2;3033;2014-02-07 22:55:00;1
37453;2;3033;2014-03-01 01:24:00;1
37454;2;3033;2014-03-01 01:49:00;1
37461;2;3053;2014-03-01 12:09:00;2
37462;2;3053;2014-03-01 12:12:00;2
37463;2;3053;2014-03-01 12:14:00;2
37469;2;4132;2014-03-01 16:32:00;5
37477;2;4117;2014-03-01 19:16:00;3
36312;3;4059;2014-02-23 19:21:00;5
37480;2;4059;2014-03-01 20:56:00;1
37481;2;4059;2014-03-01 20:58:00;1
37482;2;4059;2014-03-01 21:02:00;1
37483;2;4059;2014-03-01 21:03:00;1
37491;2;4090;2014-03-01 21:43:00;3
37498;2;4116;2014-03-02 00:36:00;1
37506;2;4116;2014-03-02 01:05:00;1
37507;2;4116;2014-03-02 01:10:00;1
37508;3;4116;2014-03-02 01:12:00;1
37514;3;4059;2014-03-02 09:52:00;1
37515;3;4059;2014-03-02 10:18:00;1
37517;2;4096;2014-03-02 12:36:00;1
37518;2;4096;2014-03-02 12:38:00;1
37523;3;4086;2014-03-02 13:10:00;3
37525;1;4096;2014-03-02 13:13:00;1
37530;2;4097;2014-03-02 15:43:00;2
37531;2;4097;2014-03-02 15:53:00;2
37536;2;4133;2014-03-02 17:02:00;5
37537;2;4114;2014-03-02 17:20:00;1
37538;2;4087;2014-03-02 17:23:00;1
37544;3;3063;2014-03-02 18:41:00;2
37546;2;4114;2014-03-02 18:48:00;1
37550;2;1008;2014-03-02 22:20:00;1
37551;2;1008;2014-03-02 22:30:00;1
32057;4;2034;2014-01-13 23:58:00;3
37558;2;3063;2014-03-03 03:39:00;3
37560;2;3053;2014-03-03 05:49:00;3
37562;2;3053;2014-03-03 05:55:00;3
37568;2;3053;2014-03-03 13:06:00;2
37570;2;1023;2014-03-03 15:05:00;5
37574;2;4059;2014-03-03 16:24:00;1
37583;2;4091;2014-03-03 20:26:00;3
37584;2;4091;2014-03-03 20:28:00;3
37585;2;4091;2014-03-04 07:39:00;3
37591;2;4117;2014-03-04 17:47:00;3
37593;2;4090;2014-03-04 19:55:00;3
37605;2;4095;2014-03-05 12:14:00;5
37606;2;4095;2014-03-05 12:15:00;5
37613;2;1019;2014-03-05 13:20:00;2
37614;2;4088;2014-03-05 14:59:00;3
31918;5;4062;2014-01-09 20:43:00;5
37619;1;4128;2014-03-05 19:34:00;2
37620;1;4128;2014-03-05 19:38:00;5
37621;2;4128;2014-03-05 19:48:00;5
37625;1;4128;2014-03-05 20:49:00;5
37626;1;4128;2014-03-05 20:50:00;5
37627;1;4128;2014-03-05 20:51:00;2
37628;1;4128;2014-03-05 20:52:00;5
37633;2;4090;2014-03-05 22:03:00;3
32297;3;3054;2014-01-23 04:48:00;1
37634;1;4128;2014-03-05 22:48:00;5
37635;1;4128;2014-03-05 22:49:00;5
37640;1;4128;2014-03-05 22:55:00;5
37641;1;4128;2014-03-05 22:56:00;2
37642;1;4128;2014-03-05 22:57:00;2
37647;1;4128;2014-03-05 23:00:00;2
37648;1;4128;2014-03-05 23:01:00;5
37649;1;4128;2014-03-05 23:02:00;5
37650;1;4128;2014-03-05 23:02:00;2
35933;1;4128;2014-02-13 13:30:00;5
37657;1;4128;2014-03-06 02:10:00;5
37658;1;4128;2014-03-06 02:11:00;5
37664;1;4128;2014-03-06 02:23:00;2
37665;1;4128;2014-03-06 02:23:00;5
37666;1;4128;2014-03-06 02:24:00;5
37667;1;4128;2014-03-06 02:25:00;2
37672;1;4128;2014-03-06 02:28:00;2
37673;1;4128;2014-03-06 02:29:00;5
37674;1;4128;2014-03-06 02:30:00;5
37675;1;4128;2014-03-06 02:31:00;5
37682;2;4087;2014-03-06 07:35:00;1
37684;2;4087;2014-03-06 09:56:00;3
30059;5;4062;2013-12-11 00:53:00;5
37689;3;4134;2014-03-06 13:02:00;5
37690;2;2035;2014-03-06 13:28:00;2
37693;2;4088;2014-03-06 16:14:00;3
37694;2;4088;2014-03-06 16:16:00;3
37696;2;2035;2014-03-06 19:52:00;2
37700;2;4089;2014-03-06 20:21:00;3
37701;2;4089;2014-03-06 20:24:00;3
37707;2;4134;2014-03-07 10:44:00;5
37709;2;4134;2014-03-07 10:54:00;5
37710;2;4134;2014-03-07 10:56:00;5
37715;2;2036;2014-03-07 13:10:00;2
37728;2;4062;2014-03-07 13:58:00;5
27191;2;4062;2013-11-11 23:32:00;1
37737;3;4116;2014-03-07 16:59:00;1
37736;2;4116;2014-03-07 16:56:00;1
37738;2;4097;2014-03-07 17:06:00;2
37742;2;4091;2014-03-07 21:07:00;3
37743;2;4091;2014-03-07 21:09:00;3
37744;2;4088;2014-03-07 21:13:00;1
37748;2;4091;2014-03-07 21:36:00;3
37749;2;4088;2014-03-07 21:38:00;1
37751;2;4088;2014-03-07 21:43:00;1
37752;2;3061;2014-03-07 22:02:00;2
37756;2;3043;2014-03-07 22:49:00;1
37757;2;3043;2014-03-07 22:53:00;1
37758;2;3043;2014-03-07 22:55:00;1
37759;2;3043;2014-03-07 22:58:00;1
37763;2;4133;2014-03-08 11:00:00;5
37772;2;2032;2014-03-08 15:18:00;2
37773;2;2032;2014-03-08 15:20:00;2
37774;2;4089;2014-03-08 15:45:00;3
37785;2;4059;2014-03-08 20:32:00;1
37792;2;4059;2014-03-08 22:09:00;1
37794;2;4059;2014-03-08 22:38:00;1
37795;2;4059;2014-03-08 23:01:00;1
37810;2;4091;2014-03-09 03:50:00;1
37811;2;4059;2014-03-09 03:57:00;1
37826;2;4087;2014-03-09 15:51:00;3
37832;2;4117;2014-03-09 18:45:00;3
37838;2;3061;2014-03-09 20:35:00;2
37839;2;3061;2014-03-09 20:36:00;2
37840;2;3061;2014-03-09 20:37:00;2
37841;2;4091;2014-03-09 21:17:00;3
37843;2;3061;2014-03-09 21:30:00;2
37845;2;4091;2014-03-09 22:10:00;3
37846;2;4059;2014-03-09 22:25:00;1
37851;2;4059;2014-03-09 22:53:00;1
37852;2;4059;2014-03-09 23:35:00;1
37867;2;2035;2014-03-10 17:44:00;1
37868;2;4068;2014-03-10 18:17:00;3
37870;2;3063;2014-03-10 20:18:00;2
37875;2;3063;2014-03-10 20:55:00;2
37876;2;3033;2014-03-10 22:43:00;1
37895;2;3033;2014-03-11 04:34:00;2
37896;2;3033;2014-03-11 04:37:00;2
37901;2;4095;2014-03-11 11:55:00;5
37902;2;4095;2014-03-11 12:00:00;5
33444;5;3035;2014-01-27 08:40:00;1
39903;3;1008;2014-04-04 17:21:00;1
39904;2;5150;2014-04-04 17:36:00;2
39910;2;4116;2014-04-04 19:39:00;1
39911;2;2034;2014-04-04 20:12:00;2
31211;4;1019;2013-12-17 11:43:00;1
38991;3;4117;2014-03-14 23:15:00;3
39916;2;5149;2014-04-04 21:20:00;2
39917;2;5149;2014-04-04 21:41:00;2
39922;2;4116;2014-04-04 22:10:00;1
39923;2;4116;2014-04-04 22:46:00;1
39925;2;5149;2014-04-04 23:20:00;2
39926;2;4116;2014-04-05 01:17:00;1
39931;2;4141;2014-04-05 03:08:00;3
39932;2;4141;2014-04-05 04:17:00;3
39933;2;4116;2014-04-05 04:58:00;1
39934;2;4116;2014-04-05 05:07:00;1
39939;2;4090;2014-04-05 06:56:00;3
39940;2;4090;2014-04-05 06:59:00;3
39941;2;4090;2014-04-05 08:48:00;3
39946;2;1017;2014-04-05 12:38:00;2
39947;2;1017;2014-04-05 12:40:00;2
39948;2;5148;2014-04-05 12:41:00;1
39950;4;4131;2014-04-05 13:49:00;5
36255;4;1017;2014-02-22 15:03:00;2
39956;2;4131;2014-04-05 15:02:00;5
39957;2;4131;2014-04-05 15:04:00;5
39958;4;1017;2014-04-05 15:17:00;2
39963;2;5148;2014-04-05 17:40:00;1
39964;2;5148;2014-04-05 17:44:00;1
39966;1;4131;2014-04-05 17:50:00;5
39971;1;4131;2014-04-05 18:00:00;5
39972;1;4131;2014-04-05 18:00:00;5
39973;1;4131;2014-04-05 18:01:00;2
39974;1;4131;2014-04-05 18:01:00;2
39979;1;4131;2014-04-05 18:06:00;5
39980;1;4131;2014-04-05 18:07:00;5
39981;1;4131;2014-04-05 18:08:00;5
39982;1;4131;2014-04-05 18:14:00;2
39988;1;4131;2014-04-05 18:17:00;2
39989;1;4131;2014-04-05 18:18:00;5
39990;1;4131;2014-04-05 18:19:00;5
39991;1;4131;2014-04-05 18:19:00;5
39995;1;4131;2014-04-05 18:31:00;2
39996;1;4131;2014-04-05 18:34:00;2
39997;1;4131;2014-04-05 18:35:00;5
40003;1;4131;2014-04-05 18:39:00;5
40005;1;4131;2014-04-05 18:40:00;5
40009;2;4131;2014-04-05 18:52:00;5
40010;2;4131;2014-04-05 18:53:00;5
40011;2;4131;2014-04-05 18:55:00;5
40012;2;4131;2014-04-05 18:57:00;5
40016;2;4116;2014-04-05 21:20:00;1
40018;2;4116;2014-04-05 21:30:00;1
40019;2;5143;2014-04-05 21:31:00;3
40022;2;4116;2014-04-05 21:38:00;1
40024;2;2035;2014-04-05 21:41:00;2
40026;2;2035;2014-04-05 21:56:00;2
40027;2;2035;2014-04-05 21:59:00;2
40032;2;2035;2014-04-05 22:30:00;2
40034;2;2035;2014-04-05 22:32:00;2
40033;2;5143;2014-04-05 22:32:00;3
40035;2;2035;2014-04-05 22:34:00;2
40040;2;2035;2014-04-05 22:51:00;2
40041;2;2035;2014-04-05 22:54:00;2
40042;2;5143;2014-04-05 23:00:00;3
40043;2;5143;2014-04-05 23:06:00;3
40048;2;2035;2014-04-05 23:26:00;2
40049;2;2035;2014-04-05 23:30:00;2
40050;2;5143;2014-04-05 23:34:00;3
40056;2;2035;2014-04-06 01:33:00;2
40058;2;2035;2014-04-06 01:46:00;2
40063;2;5143;2014-04-06 02:48:00;3
40064;2;5143;2014-04-06 02:57:00;3
40065;2;5143;2014-04-06 03:00:00;3
40066;2;4095;2014-04-06 03:33:00;5
40070;2;5147;2014-04-06 08:39:00;1
40071;2;5147;2014-04-06 08:46:00;1
40072;2;4068;2014-04-06 09:56:00;3
40076;2;5153;2014-04-06 11:07:00;5
40078;2;4117;2014-04-06 12:17:00;3
40079;2;4117;2014-04-06 12:20:00;3
40083;3;4117;2014-04-06 12:31:00;3
40086;3;4142;2014-04-06 13:09:00;3
40087;2;3063;2014-04-06 14:00:00;2
40093;1;4132;2014-04-06 14:16:00;2
40094;1;4132;2014-04-06 14:17:00;5
40095;1;4132;2014-04-06 14:17:00;5
40096;1;4132;2014-04-06 14:18:00;2
37589;4;4134;2014-03-04 16:53:00;5
40098;2;4132;2014-04-06 16:10:00;5
40099;2;4132;2014-04-06 16:13:00;5
40104;3;3061;2014-04-06 20:37:00;2
40105;2;3061;2014-04-06 21:49:00;2
40106;2;3061;2014-04-06 21:51:00;2
40110;2;5152;2014-04-07 06:17:00;5
40116;2;5153;2014-04-07 13:25:00;5
40117;2;5153;2014-04-07 13:27:00;5
40118;2;5150;2014-04-07 13:34:00;2
40123;2;5153;2014-04-07 14:35:00;5
40111;4;5152;2014-04-07 11:35:00;5
36317;5;4059;2014-02-23 20:03:00;5
40124;2;5150;2014-04-07 14:56:00;2
40130;2;5150;2014-04-07 15:50:00;2
40133;3;1008;2014-04-07 16:12:00;1
40137;2;2035;2014-04-07 17:52:00;2
39802;4;4131;2014-04-02 17:56:00;5
39803;4;4131;2014-04-02 17:57:00;5
40142;2;5153;2014-04-07 19:50:00;5
40143;2;1008;2014-04-08 08:54:00;1
40144;2;4117;2014-04-08 09:15:00;3
40149;2;4095;2014-04-08 11:40:00;5
40150;2;5149;2014-04-08 11:41:00;2
33690;3;1016;2014-02-05 19:04:00;2
40155;2;4132;2014-04-08 13:50:00;5
40157;2;3053;2014-04-08 15:26:00;2
40158;4;4116;2014-04-08 16:00:00;1
40161;2;3053;2014-04-08 17:45:00;2
40166;2;3061;2014-04-08 22:22:00;2
40167;2;5147;2014-04-08 23:07:00;1
40168;2;5147;2014-04-08 23:13:00;1
40169;2;5147;2014-04-08 23:19:00;1
40173;2;5147;2014-04-08 23:40:00;1
39890;2;5147;2014-04-04 10:16:00;1
40174;2;5147;2014-04-08 23:46:00;1
40175;2;5147;2014-04-09 00:02:00;1
40215;4;4131;2014-04-09 12:05:00;5
31207;2;3043;2013-12-17 10:49:00;2
37598;4;4095;2014-03-05 10:15:00;5
40219;2;2034;2014-04-09 13:52:00;2
40225;2;4131;2014-04-09 16:21:00;5
40226;4;4131;2014-04-09 16:28:00;5
40227;3;4131;2014-04-09 16:31:00;5
40228;2;4131;2014-04-09 16:32:00;5
40231;3;1023;2014-04-09 19:18:00;5
40232;4;1014;2014-04-09 20:50:00;5
40233;2;5143;2014-04-09 20:53:00;3
40239;3;4141;2014-04-09 23:09:00;1
40240;2;1014;2014-04-10 00:27:00;5
40241;2;1014;2014-04-10 00:32:00;5
41170;2;2035;2014-04-10 11:24:00;2
41171;2;2035;2014-04-10 11:27:00;2
41172;2;2035;2014-04-10 11:29:00;2
41177;2;2035;2014-04-10 11:57:00;2
41178;2;4095;2014-04-10 12:01:00;5
41180;2;4095;2014-04-10 12:03:00;5
41179;2;2035;2014-04-10 12:01:00;2
41183;2;1014;2014-04-10 15:07:00;5
41184;4;5153;2014-04-10 17:20:00;5
41192;4;5153;2014-04-10 18:41:00;5
41194;2;4090;2014-04-10 22:00:00;3
41198;2;3033;2014-04-11 08:19:00;1
39475;3;4090;2014-03-25 22:05:00;3
35966;3;1025;2014-02-13 16:52:00;1
41199;2;3033;2014-04-11 08:28:00;1
41204;2;3033;2014-04-11 09:27:00;1
41205;2;3033;2014-04-11 09:31:00;1
41206;2;4095;2014-04-11 11:19:00;5
41207;4;4095;2014-04-11 12:00:00;5
41212;2;4132;2014-04-11 12:35:00;5
41213;2;3033;2014-04-11 12:50:00;1
41214;2;3033;2014-04-11 13:08:00;1
39829;3;4114;2014-04-03 13:34:00;1
41218;2;4132;2014-04-11 14:05:00;5
41224;2;4132;2014-04-11 16:17:00;5
41225;2;3063;2014-04-11 16:24:00;2
41229;2;4064;2014-04-11 18:47:00;3
41230;2;4132;2014-04-11 18:49:00;5
41231;2;4064;2014-04-11 18:49:00;3
41236;2;4064;2014-04-11 18:57:00;3
41237;2;4140;2014-04-11 19:02:00;3
41242;3;5144;2014-04-11 20:18:00;3
41243;2;5144;2014-04-11 20:36:00;3
41244;2;5144;2014-04-11 20:40:00;3
41241;2;4140;2014-04-11 19:30:00;3
41248;2;4133;2014-04-12 01:42:00;5
41249;2;4133;2014-04-12 02:35:00;5
41250;2;4133;2014-04-12 02:37:00;5
41251;2;5144;2014-04-12 05:54:00;3
41256;2;2034;2014-04-12 09:28:00;3
41257;2;2034;2014-04-12 09:54:00;3
41263;4;4116;2014-04-12 13:19:00;1
41264;2;4141;2014-04-12 13:35:00;3
41265;2;4141;2014-04-12 13:45:00;3
41270;2;2034;2014-04-12 13:59:00;3
41272;2;2034;2014-04-12 14:10:00;3
41274;2;4141;2014-04-12 14:20:00;3
41278;2;1017;2014-04-12 14:27:00;2
41282;2;5149;2014-04-12 14:32:00;2
41290;2;2034;2014-04-12 15:08:00;3
41297;2;2034;2014-04-12 15:30:00;3
41298;2;2034;2014-04-12 15:34:00;3
41299;2;2034;2014-04-12 15:38:00;3
41300;2;2034;2014-04-12 15:43:00;3
41307;2;2034;2014-04-12 16:18:00;3
41308;2;2034;2014-04-12 16:21:00;3
41309;2;1017;2014-04-12 16:22:00;2
41310;2;2034;2014-04-12 16:25:00;3
41315;2;2034;2014-04-12 17:05:00;3
41317;2;2034;2014-04-12 17:11:00;3
37638;1;4128;2014-03-05 22:53:00;5
41324;2;2034;2014-04-12 17:44:00;3
41325;2;2034;2014-04-12 17:48:00;3
41326;3;2034;2014-04-12 17:52:00;3
41333;2;2034;2014-04-12 18:12:00;3
41334;2;2034;2014-04-12 18:18:00;3
41335;2;2034;2014-04-12 18:23:00;3
41336;2;2034;2014-04-12 18:29:00;3
41341;2;2034;2014-04-12 18:43:00;3
41342;2;2034;2014-04-12 18:48:00;3
41343;2;4131;2014-04-12 18:50:00;5
41332;2;2034;2014-04-12 18:08:00;3
41348;2;4133;2014-04-12 21:58:00;5
37805;4;4091;2014-03-09 01:29:00;3
41351;2;2035;2014-04-12 22:25:00;2
41354;2;5147;2014-04-12 22:42:00;1
41355;2;5147;2014-04-12 22:45:00;1
41356;2;5147;2014-04-12 22:51:00;1
41357;2;5147;2014-04-12 22:55:00;1
41358;2;5147;2014-04-12 22:59:00;1
41365;2;4086;2014-04-13 10:10:00;3
41371;3;5150;2014-04-13 12:44:00;2
41372;2;5148;2014-04-13 12:48:00;1
41373;2;4132;2014-04-13 13:30:00;5
41370;2;4141;2014-04-13 12:25:00;3
41379;2;4141;2014-04-13 14:17:00;3
41381;2;4141;2014-04-13 14:30:00;3
41382;2;4141;2014-04-13 14:40:00;3
41387;2;4141;2014-04-13 14:57:00;3
41388;2;3063;2014-04-13 14:57:00;2
41389;2;3063;2014-04-13 15:00:00;2
41390;2;4141;2014-04-13 15:12:00;3
41394;2;4141;2014-04-13 15:49:00;3
41395;2;4141;2014-04-13 16:12:00;3
41402;2;4141;2014-04-13 17:22:00;3
41403;2;4141;2014-04-13 17:28:00;3
41406;2;3033;2014-04-13 19:53:00;1
41410;2;3033;2014-04-14 01:58:00;1
41411;2;3033;2014-04-14 02:42:00;1
41412;2;3033;2014-04-14 02:51:00;1
41418;2;3033;2014-04-14 05:02:00;1
41424;2;3033;2014-04-14 05:38:00;1
41425;2;3033;2014-04-14 05:43:00;1
41431;2;5148;2014-04-14 11:15:00;1
41432;2;5148;2014-04-14 11:17:00;1
41433;2;5148;2014-04-14 11:19:00;1
41440;2;5143;2014-04-14 13:18:00;3
41441;2;5143;2014-04-14 13:27:00;3
41445;2;5143;2014-04-14 14:00:00;3
41449;2;4087;2014-04-14 15:08:00;3
41450;2;4087;2014-04-14 15:12:00;3
41455;2;5143;2014-04-14 16:08:00;3
41456;2;4087;2014-04-14 16:55:00;3
41457;2;4087;2014-04-14 17:05:00;3
41462;2;3033;2014-04-14 21:13:00;1
41463;2;3033;2014-04-14 21:15:00;1
41464;2;3033;2014-04-14 22:57:00;1
41468;2;3033;2014-04-14 23:40:00;1
41469;2;3063;2014-04-15 04:39:00;2
41470;2;4117;2014-04-15 06:07:00;3
41472;2;5164;2014-04-15 11:58:00;1
35921;5;4062;2014-02-13 05:09:00;3
41481;2;5147;2014-04-15 20:04:00;1
41483;2;5147;2014-04-15 22:13:00;1
41491;3;5147;2014-04-16 05:00:00;1
41494;2;5143;2014-04-16 06:18:00;3
41499;2;4116;2014-04-16 09:38:00;1
41500;2;4116;2014-04-16 09:41:00;1
41504;2;5149;2014-04-16 12:21:00;2
41505;2;5149;2014-04-16 12:23:00;2
41506;2;4131;2014-04-16 13:05:00;5
41507;2;4131;2014-04-16 13:11:00;5
41513;2;4087;2014-04-16 15:12:00;3
41514;2;4087;2014-04-16 15:16:00;3
41515;2;4087;2014-04-16 15:37:00;3
41516;2;4087;2014-04-16 15:41:00;3
39801;4;4131;2014-04-02 17:50:00;5
41521;2;4068;2014-04-16 22:59:00;3
41526;2;3063;2014-04-17 02:01:00;2
41527;2;3063;2014-04-17 02:05:00;2
41529;2;3063;2014-04-17 02:19:00;2
41530;2;3063;2014-04-17 02:23:00;2
41531;2;3063;2014-04-17 02:27:00;2
41536;2;5155;2014-04-17 10:12:00;3
36379;3;1023;2014-02-26 18:24:00;5
41543;2;4114;2014-04-17 12:24:00;1
39503;4;4062;2014-03-27 21:47:00;5
41545;3;2035;2014-04-17 14:41:00;2
41546;3;2035;2014-04-17 14:46:00;2
41551;3;2035;2014-04-17 15:57:00;2
41552;2;2035;2014-04-17 16:07:00;2
41553;2;4116;2014-04-17 16:15:00;1
41558;2;4116;2014-04-17 16:35:00;1
41561;3;2035;2014-04-17 16:56:00;2
41562;2;4131;2014-04-17 16:58:00;5
41567;2;4131;2014-04-17 17:07:00;5
41568;2;4116;2014-04-17 17:24:00;1
41569;3;2035;2014-04-17 17:24:00;2
41570;3;2035;2014-04-17 17:28:00;2
41576;2;5147;2014-04-17 21:11:00;1
41578;2;5147;2014-04-17 21:56:00;1
41583;2;3063;2014-04-18 12:47:00;2
36259;3;4090;2014-02-22 17:05:00;3
41588;2;4087;2014-04-18 18:21:00;3
41589;2;4087;2014-04-18 18:23:00;3
41596;2;5151;2014-04-18 21:19:00;2
41597;2;5147;2014-04-18 21:55:00;1
41598;2;5147;2014-04-18 21:59:00;1
41599;2;4141;2014-04-18 22:39:00;3
41604;2;4141;2014-04-18 22:50:00;3
41605;3;5151;2014-04-18 23:17:00;2
41606;3;5151;2014-04-18 23:24:00;2
41620;2;3053;2014-04-19 11:40:00;2
41621;2;3033;2014-04-19 11:44:00;3
41623;2;3033;2014-04-19 11:50:00;3
41622;2;3053;2014-04-19 11:47:00;2
41631;2;4087;2014-04-19 13:15:00;3
41633;2;4087;2014-04-19 13:27:00;3
41639;2;3033;2014-04-19 20:50:00;1
41641;2;3033;2014-04-19 20:59:00;1
41646;2;3033;2014-04-19 22:16:00;1
41647;2;3033;2014-04-19 22:20:00;1
41648;2;3033;2014-04-19 22:23:00;1
41649;2;3033;2014-04-19 22:41:00;1
41655;2;5149;2014-04-19 23:49:00;2
41656;2;5149;2014-04-19 23:53:00;2
41664;2;5152;2014-04-20 08:43:00;5
41666;2;3033;2014-04-20 08:52:00;1
39425;3;3033;2014-03-23 21:39:00;1
41671;2;3033;2014-04-20 10:33:00;1
41672;2;3033;2014-04-20 10:35:00;1
41673;2;3033;2014-04-20 10:39:00;1
41679;2;3033;2014-04-20 11:22:00;1
41680;2;3033;2014-04-20 11:23:00;1
41681;3;3033;2014-04-20 11:26:00;1
41682;2;3033;2014-04-20 11:28:00;1
41683;2;3033;2014-04-20 11:30:00;1
41688;2;4087;2014-04-20 12:35:00;3
41689;2;4087;2014-04-20 12:39:00;3
41690;2;4087;2014-04-20 12:43:00;3
41695;2;5155;2014-04-20 13:26:00;3
37724;4;4131;2014-03-07 13:52:00;3
41700;2;4087;2014-04-20 14:37:00;3
39977;1;4131;2014-04-05 18:05:00;2
41707;2;4087;2014-04-20 15:25:00;3
41708;2;4087;2014-04-20 15:38:00;3
41709;2;4087;2014-04-20 15:40:00;3
41710;2;4087;2014-04-20 15:43:00;3
41718;2;2036;2014-04-20 17:48:00;2
41720;2;2036;2014-04-20 18:27:00;2
41725;2;2036;2014-04-20 18:59:00;2
41726;2;2036;2014-04-20 19:04:00;2
41727;2;5147;2014-04-20 21:38:00;1
41728;2;5147;2014-04-20 21:42:00;1
41733;2;4141;2014-04-20 22:20:00;3
41734;2;5147;2014-04-20 22:22:00;1
41735;2;4141;2014-04-20 22:23:00;3
41767;2;4117;2014-04-21 15:19:00;3
41768;2;5143;2014-04-21 15:20:00;3
41769;2;5143;2014-04-21 15:24:00;3
41770;2;5143;2014-04-21 15:27:00;3
41775;2;5143;2014-04-21 15:49:00;3
41776;2;3063;2014-04-21 15:54:00;2
41777;2;3063;2014-04-21 15:59:00;2
41778;2;3063;2014-04-21 16:05:00;2
41782;2;5147;2014-04-21 19:44:00;1
41783;2;5147;2014-04-21 19:47:00;1
41784;2;5147;2014-04-21 19:50:00;1
41785;2;5147;2014-04-21 19:52:00;1
41786;2;5147;2014-04-21 19:53:00;1
41791;2;5147;2014-04-21 20:06:00;1
41792;2;5147;2014-04-21 20:08:00;1
41793;2;4117;2014-04-21 20:10:00;3
41794;2;5147;2014-04-21 20:11:00;1
41800;2;5151;2014-04-21 22:50:00;2
41807;2;5147;2014-04-22 01:04:00;1
41808;2;5147;2014-04-22 01:05:00;1
41816;4;5147;2014-04-22 03:09:00;1
41817;2;5147;2014-04-22 03:11:00;1
36020;3;3033;2014-02-15 01:31:00;1
37661;1;4128;2014-03-06 02:14:00;5
37659;1;4128;2014-03-06 02:11:00;2
41822;2;4132;2014-04-22 17:13:00;5
41823;2;4132;2014-04-22 17:15:00;5
41829;2;4132;2014-04-22 17:33:00;5
41830;2;4132;2014-04-22 17:37:00;5
41834;2;3033;2014-04-22 23:15:00;1
41835;3;4090;2014-04-23 01:20:00;3
31816;2;4069;2014-01-06 21:55:00;3
31825;2;3063;2014-01-06 23:51:00;1
31827;2;3063;2014-01-06 23:57:00;3
31834;2;3063;2014-01-07 00:12:00;1
31843;3;3043;2014-01-07 01:11:00;2
31841;3;2034;2014-01-07 01:10:00;1
31849;2;3063;2014-01-07 03:02:00;1
31856;2;4072;2014-01-07 14:44:00;3
31865;2;2035;2014-01-07 16:01:00;1
31872;1;4058;2014-01-07 22:14:00;1
31878;1;3059;2014-01-07 22:27:00;2
31879;1;3059;2014-01-07 22:29:00;1
31882;1;4058;2014-01-07 22:34:00;1
26858;2;3059;2013-11-07 09:38:00;1
31886;2;4069;2014-01-08 04:35:00;3
31887;2;4069;2014-01-08 04:38:00;3
31889;1;4061;2014-01-08 13:44:00;1
31890;1;4061;2014-01-08 13:46:00;1
31895;1;4061;2014-01-08 13:55:00;2
31896;3;4061;2014-01-08 15:43:00;2
31897;2;3035;2014-01-08 15:54:00;3
31898;3;3043;2014-01-08 21:37:00;2
31902;3;2034;2014-01-09 11:51:00;2
31908;1;2034;2014-01-09 13:48:00;2
31909;1;2034;2014-01-09 13:49:00;2
31910;1;2034;2014-01-09 13:52:00;2
31912;1;2034;2014-01-09 15:31:00;2
31913;1;2034;2014-01-09 15:37:00;2
31925;1;3066;2014-01-10 13:54:00;1
31926;1;3066;2014-01-10 13:58:00;1
31951;4;3066;2014-01-10 16:12:00;1
31345;1;4058;2013-12-21 23:05:00;1
31352;2;1018;2013-12-22 04:03:00;2
31361;5;2034;2013-12-22 14:34:00;1
31362;2;1008;2013-12-22 14:35:00;1
31363;3;3033;2013-12-22 14:37:00;1
31386;3;1004;2013-12-23 08:44:00;3
31392;3;1024;2013-12-23 18:48:00;2
31393;2;2034;2013-12-24 13:27:00;2
31397;2;1008;2013-12-24 14:46:00;3
31405;2;4058;2013-12-24 21:34:00;1
31406;2;4058;2013-12-25 00:41:00;1
31413;3;2034;2013-12-25 18:27:00;3
31414;3;2034;2013-12-25 19:08:00;3
31417;2;2034;2013-12-26 17:45:00;3
31419;2;2034;2013-12-26 17:47:00;3
31418;3;4061;2013-12-26 17:45:00;2
31423;3;3033;2013-12-26 22:46:00;3
31424;2;3033;2013-12-27 01:33:00;3
31425;3;4059;2013-12-27 04:16:00;1
31426;3;4059;2013-12-27 04:19:00;1
31431;2;4061;2013-12-27 15:07:00;2
31433;2;4061;2013-12-27 15:15:00;2
31442;2;2035;2013-12-27 17:35:00;1
