visit_id;client_id;place_id;start_utc;finish_utc
580570;124024;1;2018-06-06 17:27:00;2018-06-06 18:33:00
580571;140172;3;2018-06-06 17:30:00;2018-06-06 18:41:00
580572;133908;3;2018-06-06 17:30:00;2018-06-06 18:41:00
580573;133438;3;2018-06-06 18:30:00;2018-06-06 19:32:00
580574;40119;3;2018-06-06 18:40:00;2018-06-06 19:32:00
580575;57340;3;2018-06-06 18:40:00;2018-06-06 19:33:00
580576;103892;3;2018-06-06 18:43:00;2018-06-06 22:56:00
580577;38893;3;2018-06-06 18:44:00;2018-06-06 19:31:00
580578;113968;1;2018-06-06 18:45:00;2018-06-07 05:44:00
580579;153862;3;2018-06-06 18:54:00;2018-06-06 15:55:00
580580;133904;3;2018-06-06 19:02:00;2018-06-06 19:12:00
580581;91438;1;2018-06-06 19:35:00;2018-06-06 20:25:00
580582;1008;1;2018-06-06 19:35:00;2018-06-06 20:26:00
580583;153864;1;2018-06-06 20:05:00;2018-06-07 05:00:00
580584;147668;3;2018-06-06 21:00:00;2018-06-07 03:22:00
580585;138985;1;2018-06-06 21:18:00;2018-06-07 09:00:00
580586;133894;3;2018-06-06 21:24:00;2018-06-06 23:31:00
580587;153643;3;2018-06-06 21:26:00;2018-06-07 04:13:00
580588;153866;1;2018-06-06 21:31:00;2018-06-07 09:00:00
580589;153865;3;2018-06-06 21:31:00;2018-06-07 03:12:00
580590;146058;1;2018-06-06 21:42:00;2018-06-06 22:23:00
580591;118281;1;2018-06-06 21:42:00;2018-06-06 22:24:00
580592;125317;1;2018-06-06 21:45:00;2018-06-07 10:27:00
580593;120593;3;2018-06-06 21:48:00;2018-06-07 20:17:00
580594;146055;1;2018-06-06 21:55:00;2018-06-07 05:00:00
580595;147342;1;2018-06-06 22:21:00;2018-06-07 00:38:00
580596;146059;1;2018-06-06 22:21:00;2018-06-07 00:37:00
580597;153867;1;2018-06-06 22:27:00;2018-06-07 16:21:00
580598;153368;1;2018-06-06 22:50:00;2018-06-07 02:05:00
580599;137031;1;2018-06-06 22:50:00;2018-06-07 02:05:00
580600;153388;1;2018-06-06 22:50:00;2018-06-07 02:05:00
580601;153868;1;2018-06-06 22:57:00;2018-06-07 16:20:00
580602;153869;1;2018-06-07 00:17:00;2018-06-07 08:22:00
580603;153870;1;2018-06-07 00:23:00;2018-06-07 08:23:00
580604;103689;3;2018-06-07 03:11:00;2018-06-07 14:48:00
580605;153365;1;2018-06-07 04:38:00;2018-06-07 06:39:00
580606;113212;1;2018-06-07 04:46:00;2018-06-07 13:08:00
580607;149450;3;2018-06-07 04:59:00;2018-06-07 14:42:00
580608;153872;1;2018-06-07 07:44:00;2018-06-07 08:56:00
580609;134423;1;2018-06-07 09:03:00;2018-06-07 14:53:00
580610;62405;3;2018-06-07 09:07:00;2018-06-07 09:29:00
580611;59429;3;2018-06-07 09:22:00;2018-06-07 13:06:00
580612;31453;3;2018-06-07 09:41:00;2018-06-07 11:46:00
580613;935;3;2018-06-07 09:50:00;2018-06-07 11:15:00
580614;142125;3;2018-06-07 09:51:00;2018-06-07 12:04:00
580615;124739;3;2018-06-07 09:51:00;2018-06-07 12:04:00
580616;145557;3;2018-06-07 09:51:00;2018-06-07 12:03:00
580617;135602;1;2018-06-07 10:16:00;2018-06-07 12:23:00
580618;103072;1;2018-06-07 10:17:00;2018-06-07 12:29:00
580619;153874;1;2018-06-07 10:20:00;2018-06-07 12:29:00
580620;136921;1;2018-06-07 10:29:00;2018-06-07 10:53:00
580621;102889;1;2018-06-07 10:30:00;2018-06-07 10:52:00
580622;68920;3;2018-06-07 10:33:00;2018-06-07 13:09:00
580623;125317;1;2018-06-07 10:38:00;2018-06-07 11:09:00
580624;131749;3;2018-06-07 11:11:00;2018-06-07 13:47:00
580625;136729;3;2018-06-07 11:12:00;2018-06-07 13:46:00
580626;153876;3;2018-06-07 11:29:00;2018-06-07 13:23:00
580627;153875;3;2018-06-07 11:30:00;2018-06-07 13:23:00
580628;147164;1;2018-06-07 11:34:00;2018-06-07 13:39:00
580629;153877;3;2018-06-07 11:37:00;2018-06-07 13:47:00
580630;153878;3;2018-06-07 11:41:00;2018-06-07 15:10:00
580631;153879;3;2018-06-07 11:49:00;2018-06-07 15:11:00
580632;153881;3;2018-06-07 11:54:00;2018-06-07 15:12:00
580633;152945;3;2018-06-07 11:55:00;2018-06-07 20:34:00
580634;74878;1;2018-06-07 11:56:00;2018-06-07 13:00:00
580635;147925;1;2018-06-07 11:57:00;2018-06-07 15:15:00
580636;87844;1;2018-06-07 12:11:00;2018-06-07 19:47:00
580637;133894;3;2018-06-07 12:32:00;2018-06-07 13:07:00
580638;124739;3;2018-06-07 12:32:00;2018-06-07 13:07:00
580639;113726;1;2018-06-07 13:03:00;2018-06-07 14:59:00
580640;137023;1;2018-06-07 13:03:00;2018-06-07 14:59:00
580641;142306;1;2018-06-07 13:08:00;2018-06-07 14:37:00
580642;142408;1;2018-06-07 13:09:00;2018-06-07 15:15:00
580643;137031;1;2018-06-07 13:15:00;2018-06-07 15:26:00
580644;153368;1;2018-06-07 13:15:00;2018-06-07 15:26:00
580645;147638;1;2018-06-07 13:22:00;2018-06-07 15:23:00
580646;153355;1;2018-06-07 13:22:00;2018-06-07 15:24:00
580647;113578;1;2018-06-07 13:31:00;2018-06-07 14:38:00
580648;133894;3;2018-06-07 13:32:00;2018-06-07 13:58:00
580649;139883;1;2018-06-07 13:32:00;2018-06-08 02:14:00
580650;130232;3;2018-06-07 13:37:00;2018-06-07 18:28:00
580651;117261;3;2018-06-07 14:07:00;2018-06-07 17:10:00
580652;59219;3;2018-06-07 14:07:00;2018-06-07 17:08:00
580653;94617;3;2018-06-07 14:12:00;2018-06-07 14:58:00
580654;43697;3;2018-06-07 14:15:00;2018-06-07 18:28:00
580655;133894;3;2018-06-07 14:30:00;2018-06-07 14:54:00
580656;124739;3;2018-06-07 14:30:00;2018-06-07 14:54:00
580657;119555;3;2018-06-07 14:32:00;2018-06-07 15:42:00
580658;70938;3;2018-06-07 14:32:00;2018-06-07 15:42:00
580659;142092;1;2018-06-07 14:48:00;2018-06-07 16:34:00
580660;140198;1;2018-06-07 14:49:00;2018-06-07 21:04:00
580661;153886;3;2018-06-07 14:50:00;2018-06-07 16:57:00
580662;146136;1;2018-06-07 15:02:00;2018-06-07 16:48:00
580663;153887;3;2018-06-07 15:02:00;2018-06-07 16:57:00
580664;142713;1;2018-06-07 15:02:00;2018-06-07 16:48:00
580665;153882;3;2018-06-07 15:17:00;2018-06-07 15:22:00
580666;134423;3;2018-06-07 15:19:00;2018-06-07 19:43:00
580667;121882;3;2018-06-07 15:25:00;2018-06-07 20:13:00
580668;122630;3;2018-06-07 15:25:00;2018-06-07 17:24:00
580669;70627;3;2018-06-07 15:52:00;2018-06-07 17:19:00
580110;153782;1;2018-06-03 12:55:00;2018-06-03 14:59:00
580111;153783;1;2018-06-03 13:00:00;2018-06-03 14:58:00
580112;48448;3;2018-06-03 13:04:00;2018-06-03 23:06:00
580113;41892;1;2018-06-03 13:14:00;2018-06-03 14:07:00
580114;142120;3;2018-06-03 13:47:00;2018-06-03 13:58:00
580115;152924;1;2018-06-03 13:48:00;2018-06-03 14:20:00
580116;153380;1;2018-06-03 13:56:00;2018-06-03 14:31:00
580117;153356;1;2018-06-03 14:16:00;2018-06-03 16:45:00
580118;153366;1;2018-06-03 14:16:00;2018-06-03 16:45:00
580119;146040;1;2018-06-03 14:28:00;2018-06-03 15:41:00
580120;153784;1;2018-06-03 14:35:00;2018-06-03 19:33:00
580121;153785;1;2018-06-03 14:40:00;2018-06-03 19:33:00
580122;124024;1;2018-06-03 14:50:00;2018-06-03 15:42:00
580123;121920;3;2018-06-03 14:50:00;2018-06-03 16:56:00
580124;153786;3;2018-06-03 14:57:00;2018-06-03 18:10:00
580125;153787;3;2018-06-03 14:59:00;2018-06-03 18:09:00
580126;153788;3;2018-06-03 15:01:00;2018-06-03 18:09:00
580127;153789;3;2018-06-03 15:03:00;2018-06-03 18:09:00
580128;153722;3;2018-06-03 15:09:00;2018-06-03 18:09:00
580129;80725;3;2018-06-03 15:10:00;2018-06-03 15:55:00
580130;153790;3;2018-06-03 15:13:00;2018-06-03 18:10:00
580131;74704;3;2018-06-03 15:31:00;2018-06-03 18:04:00
580132;133908;3;2018-06-03 16:00:00;2018-06-03 17:44:00
580133;124739;3;2018-06-03 16:00:00;2018-06-03 17:44:00
580134;146715;3;2018-06-03 16:00:00;2018-06-03 17:44:00
580135;124024;1;2018-06-03 16:01:00;2018-06-03 18:58:00
580136;146040;1;2018-06-03 16:07:00;2018-06-03 17:53:00
580137;153382;1;2018-06-03 16:24:00;2018-06-03 17:15:00
580138;146058;1;2018-06-03 16:24:00;2018-06-03 17:15:00
580139;133529;1;2018-06-03 16:32:00;2018-06-03 19:15:00
580140;147668;3;2018-06-03 16:33:00;2018-06-04 03:49:00
580141;153792;1;2018-06-03 16:39:00;2018-06-03 19:16:00
580142;153356;1;2018-06-03 16:55:00;2018-06-03 20:23:00
580143;153366;1;2018-06-03 16:55:00;2018-06-03 20:22:00
580144;124734;3;2018-06-03 17:16:00;2018-06-03 20:56:00
580145;133903;3;2018-06-03 17:16:00;2018-06-03 20:55:00
580146;142124;3;2018-06-03 17:16:00;2018-06-03 20:56:00
580147;137728;3;2018-06-03 17:16:00;2018-06-03 20:56:00
580148;123542;3;2018-06-03 17:24:00;2018-06-03 19:36:00
580149;133897;3;2018-06-03 17:24:00;2018-06-03 19:36:00
580150;125251;3;2018-06-03 17:25:00;2018-06-03 19:38:00
580151;41892;3;2018-06-03 17:32:00;2018-06-03 20:19:00
580152;153370;1;2018-06-03 17:36:00;2018-06-03 19:17:00
580153;153382;1;2018-06-03 17:36:00;2018-06-03 19:18:00
580154;146058;1;2018-06-03 17:36:00;2018-06-03 19:18:00
580155;145548;1;2018-06-03 17:46:00;2018-06-03 19:15:00
580156;140172;3;2018-06-03 17:46:00;2018-06-03 17:44:00
580157;148069;3;2018-06-03 17:47:00;2018-06-03 17:44:00
580158;51326;3;2018-06-03 18:08:00;2018-06-03 19:35:00
580159;137746;3;2018-06-03 18:13:00;2018-06-03 16:32:00
580160;133904;3;2018-06-03 18:14:00;2018-06-03 16:32:00
580161;125317;1;2018-06-03 18:27:00;2018-06-03 20:25:00
580162;122863;3;2018-06-03 18:44:00;2018-06-03 19:42:00
580163;113968;1;2018-06-03 18:56:00;2018-06-04 05:36:00
580164;99896;3;2018-06-03 18:57:00;2018-06-03 19:39:00
580165;153793;1;2018-06-03 19:02:00;2018-06-03 19:33:00
580166;149450;3;2018-06-03 19:02:00;2018-06-04 06:00:00
580167;145422;1;2018-06-03 19:03:00;2018-06-03 20:55:00
580168;146040;1;2018-06-03 19:03:00;2018-06-03 20:55:00
580169;153741;1;2018-06-03 20:22:00;2018-06-04 10:17:00
580170;80553;1;2018-06-03 21:02:00;2018-06-04 05:26:00
580171;80725;3;2018-06-03 21:14:00;2018-06-04 12:24:00
580172;153614;3;2018-06-03 23:13:00;2018-06-04 03:50:00
580173;153615;3;2018-06-03 23:13:00;2018-06-04 03:50:00
580174;103689;3;2018-06-04 00:15:00;2018-06-04 17:12:00
580175;153798;3;2018-06-04 00:47:00;2018-06-04 03:32:00
580176;80832;1;2018-06-04 01:25:00;2018-06-04 06:10:00
580177;125317;1;2018-06-04 03:17:00;2018-06-04 08:54:00
580178;120684;1;2018-06-04 04:02:00;2018-06-04 09:18:00
580179;105855;1;2018-06-04 04:02:00;2018-06-04 10:52:00
580180;153799;3;2018-06-04 04:18:00;2018-06-04 08:04:00
580181;145422;1;2018-06-04 04:41:00;2018-06-04 05:39:00
580182;59429;3;2018-06-04 04:50:00;2018-06-04 12:07:00
580183;151610;3;2018-06-04 04:56:00;2018-06-04 13:38:00
580184;143383;1;2018-06-04 05:08:00;2018-06-04 12:28:00
580185;139926;1;2018-06-04 05:45:00;2018-06-04 12:29:00
580186;65038;3;2018-06-04 05:59:00;2018-06-04 12:42:00
580187;149450;3;2018-06-04 06:01:00;2018-06-04 06:01:00
580188;145558;3;2018-06-04 06:54:00;2018-06-04 09:51:00
580189;31453;3;2018-06-04 08:25:00;2018-06-04 12:04:00
580190;74878;1;2018-06-04 08:33:00;2018-06-04 08:51:00
580191;74878;1;2018-06-04 09:00:00;2018-06-04 09:22:00
580192;139993;3;2018-06-04 09:08:00;2018-06-04 12:57:00
580193;119555;1;2018-06-04 09:49:00;2018-06-04 10:46:00
580194;70938;1;2018-06-04 09:50:00;2018-06-04 10:46:00
580195;147925;1;2018-06-04 09:52:00;2018-06-04 12:45:00
580196;153370;1;2018-06-04 10:29:00;2018-06-04 14:50:00
580197;153382;1;2018-06-04 10:30:00;2018-06-04 14:50:00
580198;121882;3;2018-06-04 10:34:00;2018-06-04 15:16:00
580199;62405;3;2018-06-04 10:40:00;2018-06-04 12:00:00
580200;146058;1;2018-06-04 10:49:00;2018-06-04 12:12:00
580201;118281;1;2018-06-04 10:49:00;2018-06-04 12:12:00
580202;111955;1;2018-06-04 10:54:00;2018-06-04 15:29:00
580203;148472;1;2018-06-04 10:55:00;2018-06-04 15:29:00
580204;107337;3;2018-06-04 11:03:00;2018-06-04 14:55:00
580205;107136;3;2018-06-04 11:03:00;2018-06-04 14:54:00
580206;107336;3;2018-06-04 11:03:00;2018-06-04 14:54:00
580207;137728;3;2018-06-04 11:42:00;2018-06-04 12:50:00
580208;113122;1;2018-06-04 11:46:00;2018-06-04 20:37:00
580209;133438;3;2018-06-04 11:57:00;2018-06-04 12:57:00
580210;97056;3;2018-06-04 11:57:00;2018-06-04 16:06:00
580211;149183;3;2018-06-04 11:59:00;2018-06-04 14:50:00
580212;48448;3;2018-06-04 11:59:00;2018-06-04 16:44:00
580213;149450;3;2018-06-04 12:04:00;2018-06-04 21:18:00
580214;152924;3;2018-06-04 12:10:00;2018-06-04 12:32:00
580215;146058;1;2018-06-04 12:17:00;2018-06-04 16:02:00
580216;118281;1;2018-06-04 12:17:00;2018-06-04 16:00:00
580217;78261;1;2018-06-04 12:28:00;2018-06-04 18:55:00
580218;124734;3;2018-06-04 12:28:00;2018-06-04 15:21:00
580219;133903;3;2018-06-04 12:29:00;2018-06-04 15:21:00
580220;137023;1;2018-06-04 12:33:00;2018-06-04 16:24:00
580221;153564;1;2018-06-04 12:33:00;2018-06-04 16:24:00
580222;80725;1;2018-06-04 12:44:00;2018-06-04 14:25:00
580223;148097;1;2018-06-04 12:56:00;2018-06-04 15:01:00
580224;147925;3;2018-06-04 12:59:00;2018-06-04 13:30:00
580225;153802;1;2018-06-04 13:39:00;2018-06-04 15:01:00
580226;151746;3;2018-06-04 14:09:00;2018-06-04 15:14:00
580227;132987;3;2018-06-04 14:09:00;2018-06-04 15:14:00
580228;125521;3;2018-06-04 14:49:00;2018-06-04 18:30:00
580229;151715;3;2018-06-04 14:52:00;2018-06-04 17:22:00
580230;147583;3;2018-06-04 14:54:00;2018-06-04 17:21:00
580231;142306;3;2018-06-04 15:05:00;2018-06-04 17:12:00
580232;143718;3;2018-06-04 15:08:00;2018-06-04 17:12:00
580233;38893;3;2018-06-04 15:13:00;2018-06-04 15:20:00
580234;153805;3;2018-06-04 15:27:00;2018-06-04 16:04:00
580235;127219;1;2018-06-04 15:57:00;2018-06-04 17:24:00
580236;39588;1;2018-06-04 15:57:00;2018-06-04 17:24:00
580237;137728;3;2018-06-04 15:58:00;2018-06-04 18:28:00
580238;142124;3;2018-06-04 15:58:00;2018-06-04 18:27:00
580239;151427;1;2018-06-04 16:09:00;2018-06-04 20:12:00
580240;151452;1;2018-06-04 16:19:00;2018-06-04 16:27:00
580241;145714;1;2018-06-04 16:19:00;2018-06-04 16:27:00
580242;146058;1;2018-06-04 16:20:00;2018-06-04 18:08:00
580243;118281;1;2018-06-04 16:20:00;2018-06-04 18:08:00
580244;151442;1;2018-06-04 16:20:00;2018-06-04 18:08:00
580245;151452;1;2018-06-04 16:29:00;2018-06-04 20:12:00
580246;145714;1;2018-06-04 16:29:00;2018-06-04 19:54:00
580247;153372;1;2018-06-04 16:32:00;2018-06-04 20:12:00
580248;147689;1;2018-06-04 16:32:00;2018-06-04 20:12:00
580249;123542;3;2018-06-04 16:42:00;2018-06-04 19:48:00
580250;137738;3;2018-06-04 16:44:00;2018-06-04 17:05:00
580251;137737;3;2018-06-04 16:44:00;2018-06-04 19:22:00
580252;133894;3;2018-06-04 16:44:00;2018-06-04 18:24:00
580253;66143;3;2018-06-04 16:44:00;2018-06-04 17:15:00
580254;133903;3;2018-06-04 16:47:00;2018-06-04 18:35:00
580255;133897;3;2018-06-04 16:49:00;2018-06-04 18:35:00
580256;147337;1;2018-06-04 16:58:00;2018-06-04 20:05:00
580257;140169;3;2018-06-04 17:04:00;2018-06-04 18:36:00
580258;153381;1;2018-06-04 17:13:00;2018-06-04 18:56:00
580259;140492;3;2018-06-04 17:13:00;2018-06-04 19:10:00
580260;147335;1;2018-06-04 17:16:00;2018-06-04 19:56:00
580261;137740;3;2018-06-04 17:19:00;2018-06-04 17:50:00
580262;147703;1;2018-06-04 17:20:00;2018-06-04 20:06:00
580263;122630;3;2018-06-04 17:28:00;2018-06-04 17:56:00
580264;33461;3;2018-06-04 17:28:00;2018-06-04 19:01:00
580265;107230;3;2018-06-04 17:29:00;2018-06-04 18:20:00
580266;103145;3;2018-06-04 17:29:00;2018-06-04 19:02:00
580267;93005;3;2018-06-04 17:29:00;2018-06-04 19:02:00
580268;137738;3;2018-06-04 17:30:00;2018-06-04 21:41:00
580269;137528;1;2018-06-04 17:30:00;2018-06-04 20:12:00
580270;124734;3;2018-06-04 17:30:00;2018-06-04 21:41:00
580271;140291;1;2018-06-04 17:33:00;2018-06-04 18:28:00
580272;124612;1;2018-06-04 17:34:00;2018-06-04 18:25:00
580273;147700;1;2018-06-04 17:36:00;2018-06-04 19:41:00
580274;153386;1;2018-06-04 17:36:00;2018-06-04 20:06:00
580275;133438;3;2018-06-04 17:41:00;2018-06-04 18:22:00
580276;39463;1;2018-06-04 17:42:00;2018-06-04 19:27:00
580277;29993;1;2018-06-04 17:43:00;2018-06-04 19:28:00
580278;153383;1;2018-06-04 17:45:00;2018-06-04 19:04:00
580279;153349;1;2018-06-04 17:45:00;2018-06-04 19:04:00
580670;103145;3;2018-06-07 16:06:00;2018-06-07 17:24:00
580671;33461;3;2018-06-07 16:07:00;2018-06-07 17:23:00
580672;39002;1;2018-06-07 16:10:00;2018-06-07 18:51:00
580673;149035;1;2018-06-07 16:11:00;2018-06-07 18:51:00
580674;153244;1;2018-06-07 16:15:00;2018-06-07 16:39:00
580675;153358;1;2018-06-07 16:15:00;2018-06-07 17:37:00
580676;133438;3;2018-06-07 16:15:00;2018-06-07 16:51:00
580677;17718;3;2018-06-07 16:16:00;2018-06-07 17:34:00
580678;72728;3;2018-06-07 16:17:00;2018-06-07 17:35:00
580679;153352;1;2018-06-07 16:17:00;2018-06-07 18:27:00
580680;40119;3;2018-06-07 16:21:00;2018-06-07 16:51:00
580681;153345;1;2018-06-07 16:22:00;2018-06-07 18:28:00
580682;153378;1;2018-06-07 16:22:00;2018-06-07 18:27:00
580683;153350;1;2018-06-07 16:22:00;2018-06-07 17:57:00
580684;153384;1;2018-06-07 16:27:00;2018-06-07 17:55:00
580685;153360;1;2018-06-07 16:29:00;2018-06-07 18:40:00
580686;146063;1;2018-06-07 16:29:00;2018-06-07 18:40:00
580687;139156;1;2018-06-07 16:29:00;2018-06-07 18:41:00
580688;142905;1;2018-06-07 16:30:00;2018-06-07 18:30:00
580689;147694;1;2018-06-07 16:33:00;2018-06-07 18:28:00
580690;147683;1;2018-06-07 16:41:00;2018-06-07 18:29:00
580691;147700;1;2018-06-07 16:42:00;2018-06-07 17:37:00
580692;51787;1;2018-06-07 16:44:00;2018-06-07 17:15:00
580693;153356;1;2018-06-07 16:46:00;2018-06-07 18:28:00
580694;153347;1;2018-06-07 16:54:00;2018-06-07 18:34:00
580695;29771;3;2018-06-07 16:57:00;2018-06-07 19:26:00
580696;133894;3;2018-06-07 16:59:00;2018-06-07 17:05:00
580697;31243;3;2018-06-07 17:02:00;2018-06-07 19:20:00
580698;152924;3;2018-06-07 17:06:00;2018-06-07 17:42:00
580699;31445;3;2018-06-07 17:09:00;2018-06-07 19:32:00
580700;107337;3;2018-06-07 17:13:00;2018-06-07 19:27:00
580701;107136;3;2018-06-07 17:13:00;2018-06-07 19:27:00
580702;31446;3;2018-06-07 17:13:00;2018-06-07 17:44:00
580703;149183;3;2018-06-07 17:13:00;2018-06-07 19:27:00
580704;124739;3;2018-06-07 17:15:00;2018-06-07 19:27:00
580705;153349;1;2018-06-07 17:16:00;2018-06-07 17:56:00
580706;56246;3;2018-06-07 17:17:00;2018-06-07 19:23:00
580707;151746;3;2018-06-07 17:29:00;2018-06-07 18:04:00
580708;132987;3;2018-06-07 17:30:00;2018-06-07 18:05:00
580709;31453;3;2018-06-07 17:30:00;2018-06-07 18:15:00
580710;123185;1;2018-06-07 17:32:00;2018-06-07 18:24:00
580711;97056;3;2018-06-07 17:38:00;2018-06-07 20:13:00
580712;153362;1;2018-06-07 17:52:00;2018-06-07 18:27:00
580713;39643;3;2018-06-07 17:53:00;2018-06-07 18:03:00
580714;153891;3;2018-06-07 18:00:00;2018-06-07 19:18:00
580715;70985;3;2018-06-07 18:10:00;2018-06-07 19:25:00
580716;134471;3;2018-06-07 18:11:00;2018-06-07 19:27:00
580717;43697;3;2018-06-07 18:34:00;2018-06-07 20:51:00
580718;27087;3;2018-06-07 18:46:00;2018-06-07 19:25:00
580719;99672;3;2018-06-07 18:47:00;2018-06-07 20:32:00
580720;78265;3;2018-06-07 18:48:00;2018-06-07 20:33:00
580721;81493;1;2018-06-07 19:05:00;2018-06-07 21:53:00
580722;149193;1;2018-06-07 19:06:00;2018-06-07 21:53:00
580723;121864;3;2018-06-07 19:08:00;2018-06-08 05:36:00
580724;87735;1;2018-06-07 19:22:00;2018-06-08 07:34:00
580725;63718;3;2018-06-07 19:41:00;2018-06-07 19:43:00
580726;149161;3;2018-06-07 19:58:00;2018-06-08 04:39:00
580727;149160;3;2018-06-07 19:58:00;2018-06-08 04:39:00
580728;149164;3;2018-06-07 19:59:00;2018-06-08 04:39:00
580729;125317;1;2018-06-07 20:02:00;2018-06-08 09:35:00
580730;153352;1;2018-06-07 20:15:00;2018-06-08 02:53:00
580731;57340;3;2018-06-07 20:44:00;2018-06-07 20:44:00
580732;148705;3;2018-06-07 20:57:00;2018-06-08 06:18:00
580733;153259;3;2018-06-07 21:50:00;2018-06-08 08:57:00
580734;153258;3;2018-06-07 21:50:00;2018-06-08 08:58:00
580735;153893;3;2018-06-07 22:13:00;2018-06-08 03:51:00
580736;107231;3;2018-06-07 22:13:00;2018-06-08 05:47:00
580737;153892;3;2018-06-07 22:20:00;2018-06-08 04:39:00
580738;105855;1;2018-06-07 22:27:00;2018-06-08 01:18:00
580739;120684;1;2018-06-07 22:28:00;2018-06-08 01:18:00
580740;62357;1;2018-06-07 22:53:00;2018-06-08 07:36:00
580741;142987;1;2018-06-07 22:53:00;2018-06-08 07:35:00
580742;80832;1;2018-06-07 23:41:00;2018-06-08 07:16:00
580743;153898;1;2018-06-07 23:46:00;2018-06-08 03:08:00
580744;139360;1;2018-06-08 01:06:00;2018-06-08 09:34:00
580745;141918;1;2018-06-08 01:06:00;2018-06-08 09:35:00
580746;120593;3;2018-06-08 01:24:00;2018-06-08 19:50:00
580747;153889;1;2018-06-08 02:13:00;2018-06-08 02:13:00
580748;153349;1;2018-06-08 02:42:00;2018-06-08 04:18:00
580749;153350;1;2018-06-08 02:43:00;2018-06-08 04:18:00
580750;147484;3;2018-06-08 04:53:00;2018-06-08 12:49:00
580751;124739;3;2018-06-08 06:45:00;2018-06-08 09:15:00
580752;62405;3;2018-06-08 06:45:00;2018-06-08 10:14:00
580753;89512;1;2018-06-08 07:23:00;2018-06-08 12:43:00
580754;52075;1;2018-06-08 07:27:00;2018-06-08 08:46:00
580755;146021;1;2018-06-08 07:38:00;2018-06-08 10:32:00
580756;153769;1;2018-06-08 07:39:00;2018-06-08 10:35:00
580757;153350;1;2018-06-08 07:44:00;2018-06-08 09:48:00
580758;153643;3;2018-06-08 08:18:00;2018-06-08 08:58:00
580759;135602;3;2018-06-08 08:42:00;2018-06-08 13:10:00
580760;153901;1;2018-06-08 08:44:00;2018-06-08 14:13:00
580761;153902;1;2018-06-08 08:46:00;2018-06-08 14:14:00
580762;123542;3;2018-06-08 08:51:00;2018-06-08 12:35:00
580763;148069;3;2018-06-08 08:52:00;2018-06-08 12:35:00
580764;153838;1;2018-06-08 09:30:00;2018-06-08 14:57:00
580765;127640;1;2018-06-08 09:30:00;2018-06-08 14:57:00
580766;130232;3;2018-06-08 09:46:00;2018-06-08 17:28:00
580767;153904;1;2018-06-08 09:46:00;2018-06-08 12:00:00
580768;153905;1;2018-06-08 09:54:00;2018-06-08 12:00:00
580769;153837;1;2018-06-08 10:02:00;2018-06-08 14:59:00
580770;137526;1;2018-06-08 10:02:00;2018-06-08 14:44:00
580771;122079;1;2018-06-08 10:09:00;2018-06-08 14:56:00
580772;145040;1;2018-06-08 10:10:00;2018-06-08 14:57:00
580773;153824;3;2018-06-08 10:10:00;2018-06-08 13:13:00
580774;153823;3;2018-06-08 10:11:00;2018-06-08 13:13:00
580775;130517;3;2018-06-08 10:12:00;2018-06-08 13:14:00
580776;153906;3;2018-06-08 10:14:00;2018-06-08 13:13:00
580777;147925;3;2018-06-08 10:33:00;2018-06-08 13:36:00
580778;43697;3;2018-06-08 10:35:00;2018-06-08 18:30:00
580779;153828;3;2018-06-08 10:56:00;2018-06-08 15:03:00
580780;153829;3;2018-06-08 10:56:00;2018-06-08 15:04:00
580781;153350;1;2018-06-08 11:01:00;2018-06-08 15:03:00
